Prep ID,Run Batch,Sample ID,Matrix (Gas),Sample Type,Date,Time,Date and Time,ignore,ignore,ignore,analyte,ignore,ignore,ignore,ignore,units,ignore,ignore,ignore,ignore,ignore,ignore,ignore,ignore,ignore,ignore,ignore,ignore,concentration_blank_result
GV231220G3,231220A6,231220A6.BLKG20A,G,LB,12/20/2023,20:24,12/20/2023 20:24,N,NA,initial,"1,2-Dichloropropane",TRG,,1,0,ppbv,0,,,,,,,,,,,,0
GV231220G3,231220A6,231220A6.BLKG20A,G,LB,12/20/2023,20:24,12/20/2023 20:24,N,NA,initial,"1,4-Dioxane",TRG,,10,0,ppbv,0,,,,,,,,,,,,0
GV231220G3,231220A6,231220A6.BLKG20A,G,LB,12/20/2023,20:24,12/20/2023 20:24,N,NA,initial,Bromodichloromethane,TRG,,1,0,ppbv,0,,,,,,,,,,,,0
GV231220G3,231220A6,231220A6.BLKG20A,G,LB,12/20/2023,20:24,12/20/2023 20:24,N,NA,initial,"cis-1,3-Dichloropropene",TRG,,1,0,ppbv,0,,,,,,,,,,,,0
GV231220G3,231220A6,231220A6.BLKG20A,G,LB,12/20/2023,20:24,12/20/2023 20:24,N,NA,initial,Toluene,TRG,*,1,0,ppbv,0.02,,,,,,,,,,,,0.02
GV231220G3,231220A6,231220A6.BLKG20A,G,LB,12/20/2023,20:24,12/20/2023 20:24,N,NA,initial,"trans-1,3-Dichloropropene",TRG,,1,0,ppbv,0,,,,,,,,,,,,0
GV231220G3,231220A6,231220A6.BLKG20A,G,LB,12/20/2023,20:24,12/20/2023 20:24,N,NA,initial,"1,1,2-Trichloroethane",TRG,,1,0,ppbv,0,,,,,,,,,,,,0
GV231220G3,231220A6,231220A6.BLKG20A,G,LB,12/20/2023,20:24,12/20/2023 20:24,N,NA,initial,Dibromochloromethane,TRG,,1,0,ppbv,0,,,,,,,,,,,,0
GV231220G3,231220A6,231220A6.BLKG20A,G,LB,12/20/2023,20:24,12/20/2023 20:24,N,NA,initial,"1,2-Dibromoethane",TRG,*,1,0,ppbv,0.02,,,,,,,,,,,,0.02
GV231220G3,231220A6,231220A6.BLKG20A,G,LB,12/20/2023,20:24,12/20/2023 20:24,N,NA,initial,Tetrachloroethene,TRG,,1,0,ppbv,0,,,,,,,,,,,,0
GV231220G3,231220A6,231220A6.BLKG20A,G,LB,12/20/2023,20:24,12/20/2023 20:24,N,NA,initial,Chlorobenzene,TRG,*,1,0,ppbv,0.07,,,,,,,,,,,,0.07
GV231220G3,231220A6,231220A6.BLKG20A,G,LB,12/20/2023,20:24,12/20/2023 20:24,N,NA,initial,"1,1,1,2-Tetrachloroethane",TRG,*,1,0,ppbv,0.01,,,,,,,,,,,,0.01
GV231220G3,231220A6,231220A6.BLKG20A,G,LB,12/20/2023,20:24,12/20/2023 20:24,N,NA,initial,Ethylbenzene,TRG,*,1,0,ppbv,0.06,,,,,,,,,,,,0.06
GV231220G3,231220A6,231220A6.BLKG20A,G,LB,12/20/2023,20:24,12/20/2023 20:24,N,NA,initial,"p,m-Xylene",TRG,*,1,0,ppbv,0.1,,,,,,,,,,,,0.1
GV231220G3,231220A6,231220A6.BLKG20A,G,LB,12/20/2023,20:24,12/20/2023 20:24,N,NA,initial,o-Xylene,TRG,*,1,0,ppbv,0.07,,,,,,,,,,,,0.07
GV231220G3,231220A6,231220A6.BLKG20A,G,LB,12/20/2023,20:24,12/20/2023 20:24,N,NA,initial,Styrene,TRG,*,1,0,ppbv,0.23,,,,,,,,,,,,0.23
GV231220G3,231220A6,231220A6.BLKG20A,G,LB,12/20/2023,20:24,12/20/2023 20:24,N,NA,initial,Bromoform,TRG,,1,0,ppbv,0,,,,,,,,,,,,0
GV231220G3,231220A6,231220A6.BLKG20A,G,LB,12/20/2023,20:24,12/20/2023 20:24,N,NA,initial,"1,1,2,2-Tetrachloroethane",TRG,,1,0,ppbv,0,,,,,,,,,,,,0
GV231220G3,231220A6,231220A6.BLKG20A,G,LB,12/20/2023,20:24,12/20/2023 20:24,N,NA,initial,4-Ethyltoluene,TRG,*,1,0,ppbv,0.1,,,,,,,,,,,,0.1
GV231220G3,231220A6,231220A6.BLKG20A,G,LB,12/20/2023,20:24,12/20/2023 20:24,N,NA,initial,Isopropylbenzene,TRG,,1,0,ppbv,0,,,,,,,,,,,,0
GV231220G3,231220A6,231220A6.BLKG20A,G,LB,12/20/2023,20:24,12/20/2023 20:24,N,NA,initial,n-Propylbenzene,TRG,*,1,0,ppbv,0.11,,,,,,,,,,,,0.11
GV231220G3,231220A6,231220A6.BLKG20A,G,LB,12/20/2023,20:24,12/20/2023 20:24,N,NA,initial,"1,3,5-Trimethylbenzene",TRG,*,1,0,ppbv,0.06,,,,,,,,,,,,0.06
GV231220G3,231220A6,231220A6.BLKG20A,G,LB,12/20/2023,20:24,12/20/2023 20:24,N,NA,initial,2-Chlorotoluene,TRG,*,1,0,ppbv,0.11,,,,,,,,,,,,0.11
GV231220G3,231220A6,231220A6.BLKG20A,G,LB,12/20/2023,20:24,12/20/2023 20:24,N,NA,initial,tert-Butylbenzene,TRG,*,1,0,ppbv,0.02,,,,,,,,,,,,0.02
GV231220G3,231220A6,231220A6.BLKG20A,G,LB,12/20/2023,20:24,12/20/2023 20:24,N,NA,initial,"1,2,4-Trimethylbenzene",TRG,*,1,0,ppbv,0.12,,,,,,,,,,,,0.12
GV231220G3,231220A6,231220A6.BLKG20A,G,LB,12/20/2023,20:24,12/20/2023 20:24,N,NA,initial,sec-Butylbenzene,TRG,*,1,0,ppbv,0.05,,,,,,,,,,,,0.05
GV231220G3,231220A6,231220A6.BLKG20A,G,LB,12/20/2023,20:24,12/20/2023 20:24,N,NA,initial,o-Isopropyltoluene,TRG,*,1,0,ppbv,0.05,,,,,,,,,,,,0.05
GV231220G3,231220A6,231220A6.BLKG20A,G,LB,12/20/2023,20:24,12/20/2023 20:24,N,NA,initial,"1,3-Dichlorobenzene",TRG,*,1,0,ppbv,0.21,,,,,,,,,,,,0.21
GV231220G3,231220A6,231220A6.BLKG20A,G,LB,12/20/2023,20:24,12/20/2023 20:24,N,NA,initial,"1,4-Dichlorobenzene",TRG,*,1,0,ppbv,0.24,,,,,,,,,,,,0.24
GV231220G3,231220A6,231220A6.BLKG20A,G,LB,12/20/2023,20:24,12/20/2023 20:24,N,NA,initial,Benzyl Chloride,TRG,*,1,0,ppbv,0.11,,,,,,,,,,,,0.11
GV231220G3,231220A6,231220A6.BLKG20A,G,LB,12/20/2023,20:24,12/20/2023 20:24,N,NA,initial,"1,2-Dichlorobenzene",TRG,*,1,0,ppbv,0.16,,,,,,,,,,,,0.16
GV231220G3,231220A6,231220A6.BLKG20A,G,LB,12/20/2023,20:24,12/20/2023 20:24,N,NA,initial,n-Butylbenzene,TRG,*,1,0,ppbv,0.05,,,,,,,,,,,,0.05
GV231220G3,231220A6,231220A6.BLKG20A,G,LB,12/20/2023,20:24,12/20/2023 20:24,N,NA,initial,"1,2,4-Trichlorobenzene",TRG,*,1,0,ppbv,0.47,,,,,,,,,,,,0.47
GV231220G3,231220A6,231220A6.BLKG20A,G,LB,12/20/2023,20:24,12/20/2023 20:24,N,NA,initial,Hexachlorobutadiene,TRG,*,1,0,ppbv,0.02,,,,,,,,,,,,0.02
GV231220G3,231220A6,231220A6.BLKG20A,G,LB,12/20/2023,20:24,12/20/2023 20:24,N,NA,initial,Naphthalene,TRG,*,1,0,ppbv,0.74,,,,,,,,,,,,0.74
GV231222G3,231222A6,231222A6.BLKG22A,G,LB,12/22/2023,21:05,12/22/2023 21:05,N,NA,initial,Freon 113,TRG,,1,0,ppbv,0,,,,,,,,,,,,0
GV231222G3,231222A6,231222A6.BLKG22A,G,LB,12/22/2023,21:05,12/22/2023 21:05,N,NA,initial,Propylene,TRG,*,10,0,ppbv,0.35,,,,,,,,,,,,0.35
GV231222G3,231222A6,231222A6.BLKG22A,G,LB,12/22/2023,21:05,12/22/2023 21:05,N,NA,initial,Freon 114,TRG,,1,0,ppbv,0,,,,,,,,,,,,0
GV231222G3,231222A6,231222A6.BLKG22A,G,LB,12/22/2023,21:05,12/22/2023 21:05,N,NA,initial,"1,3-Butadiene",TRG,,1,0,ppbv,0,,,,,,,,,,,,0
GV231222G3,231222A6,231222A6.BLKG22A,G,LB,12/22/2023,21:05,12/22/2023 21:05,N,NA,initial,Acetone,TRG,,10,0,ppbv,0,,,,,,,,,,,,0
GV231222G3,231222A6,231222A6.BLKG22A,G,LB,12/22/2023,21:05,12/22/2023 21:05,N,NA,initial,Isopropyl Alcohol,TRG,*,1,0,ppbv,0.15,,,,,,,,,,,,0.15
GV231222G3,231222A6,231222A6.BLKG22A,G,LB,12/22/2023,21:05,12/22/2023 21:05,N,NA,initial,Carbon disulfide,TRG,,1,0,ppbv,0,,,,,,,,,,,,0
GV231222G3,231222A6,231222A6.BLKG22A,G,LB,12/22/2023,21:05,12/22/2023 21:05,N,NA,initial,Acrylonitrile,TRG,,1,0,ppbv,0,,,,,,,,,,,,0
GV231222G3,231222A6,231222A6.BLKG22A,G,LB,12/22/2023,21:05,12/22/2023 21:05,N,NA,initial,tert-Methyl butyl ether (MTBE),TRG,,1,0,ppbv,0,,,,,,,,,,,,0
GV231222G3,231222A6,231222A6.BLKG22A,G,LB,12/22/2023,21:05,12/22/2023 21:05,N,NA,initial,2-Butanone (MEK),TRG,,1,0,ppbv,0,,,,,,,,,,,,0
GV231222G3,231222A6,231222A6.BLKG22A,G,LB,12/22/2023,21:05,12/22/2023 21:05,N,NA,initial,Dichlorodifluoromethane,TRG,,1,0,ppbv,0,,,,,,,,,,,,0
GV231222G3,231222A6,231222A6.BLKG22A,G,LB,12/22/2023,21:05,12/22/2023 21:05,N,NA,initial,Chloromethane,TRG,,1,0,ppbv,0,,,,,,,,,,,,0
GV231222G3,231222A6,231222A6.BLKG22A,G,LB,12/22/2023,21:05,12/22/2023 21:05,N,NA,initial,Vinyl chloride,TRG,,1,0,ppbv,0,,,,,,,,,,,,0
GV231222G3,231222A6,231222A6.BLKG22A,G,LB,12/22/2023,21:05,12/22/2023 21:05,N,NA,initial,Bromomethane,TRG,,1,0,ppbv,0,,,,,,,,,,,,0
GV231222G3,231222A6,231222A6.BLKG22A,G,LB,12/22/2023,21:05,12/22/2023 21:05,N,NA,initial,Chloroethane,TRG,,1,0,ppbv,0,,,,,,,,,,,,0
GV231222G3,231222A6,231222A6.BLKG22A,G,LB,12/22/2023,21:05,12/22/2023 21:05,N,NA,initial,Vinyl Bromide,TRG,,1,0,ppbv,0,,,,,,,,,,,,0
GV231222G3,231222A6,231222A6.BLKG22A,G,LB,12/22/2023,21:05,12/22/2023 21:05,N,NA,initial,Acrolein,TRG,,10,0,ppbv,0,,,,,,,,,,,,0
GV231222G3,231222A6,231222A6.BLKG22A,G,LB,12/22/2023,21:05,12/22/2023 21:05,N,NA,initial,Trichlorofluoromethane,TRG,,1,0,ppbv,0,,,,,,,,,,,,0
GV231222G3,231222A6,231222A6.BLKG22A,G,LB,12/22/2023,21:05,12/22/2023 21:05,N,NA,initial,Acetonitrile,TRG,,10,0,ppbv,0,,,,,,,,,,,,0
GV231222G3,231222A6,231222A6.BLKG22A,G,LB,12/22/2023,21:05,12/22/2023 21:05,N,NA,initial,Ethyl tert-butyl ether (ETBE),TRG,,1,0,ppbv,0,,,,,,,,,,,,0
GV231222G3,231222A6,231222A6.BLKG22A,G,LB,12/22/2023,21:05,12/22/2023 21:05,N,NA,initial,"1,1-Dichloroethene",TRG,,1,0,ppbv,0,,,,,,,,,,,,0
GV231222G3,231222A6,231222A6.BLKG22A,G,LB,12/22/2023,21:05,12/22/2023 21:05,N,NA,initial,Ethanol,TRG,,10,0,ppbv,0,,,,,,,,,,,,0
GV231222G3,231222A6,231222A6.BLKG22A,G,LB,12/22/2023,21:05,12/22/2023 21:05,N,NA,initial,3-Chloropropene,TRG,,10,0,ppbv,0,,,,,,,,,,,,0
GV231222G3,231222A6,231222A6.BLKG22A,G,LB,12/22/2023,21:05,12/22/2023 21:05,N,NA,initial,Methylene chloride,TRG,*,1,0,ppbv,0.09,,,,,,,,,,,,0.09
GV231222G3,231222A6,231222A6.BLKG22A,G,LB,12/22/2023,21:05,12/22/2023 21:05,N,NA,initial,tert-Butyl alcohol,TRG,,1,0,ppbv,0,,,,,,,,,,,,0
GV231222G3,231222A6,231222A6.BLKG22A,G,LB,12/22/2023,21:05,12/22/2023 21:05,N,NA,initial,"trans-1,2-Dichloroethene",TRG,,1,0,ppbv,0,,,,,,,,,,,,0
GV231222G3,231222A6,231222A6.BLKG22A,G,LB,12/22/2023,21:05,12/22/2023 21:05,N,NA,initial,Hexane,TRG,,1,0,ppbv,0,,,,,,,,,,,,0
GV231222G3,231222A6,231222A6.BLKG22A,G,LB,12/22/2023,21:05,12/22/2023 21:05,N,NA,initial,"1,1-Dichloroethane",TRG,,1,0,ppbv,0,,,,,,,,,,,,0
GV231222G3,231222A6,231222A6.BLKG22A,G,LB,12/22/2023,21:05,12/22/2023 21:05,N,NA,initial,"cis-1,2-Dichloroethene",TRG,,1,0,ppbv,0,,,,,,,,,,,,0
GV231222G3,231222A6,231222A6.BLKG22A,G,LB,12/22/2023,21:05,12/22/2023 21:05,N,NA,initial,Vinyl acetate,TRG,,1,0,ppbv,0,,,,,,,,,,,,0
GV231222G3,231222A6,231222A6.BLKG22A,G,LB,12/22/2023,21:05,12/22/2023 21:05,N,NA,initial,ethyl acetate,TRG,,1,0,ppbv,0,,,,,,,,,,,,0
GV231222G3,231222A6,231222A6.BLKG22A,G,LB,12/22/2023,21:05,12/22/2023 21:05,N,NA,initial,Tetrahydrofuran,TRG,,1,0,ppbv,0,,,,,,,,,,,,0
GV231222G3,231222A6,231222A6.BLKG22A,G,LB,12/22/2023,21:05,12/22/2023 21:05,N,NA,initial,Chloroform,TRG,,1,0,ppbv,0,,,,,,,,,,,,0
GV231222G3,231222A6,231222A6.BLKG22A,G,LB,12/22/2023,21:05,12/22/2023 21:05,N,NA,initial,"1,2-Dichloroethane",TRG,,1,0,ppbv,0,,,,,,,,,,,,0
GV231222G3,231222A6,231222A6.BLKG22A,G,LB,12/22/2023,21:05,12/22/2023 21:05,N,NA,initial,"1,1,1-Trichloroethane",TRG,,1,0,ppbv,0,,,,,,,,,,,,0
GV231222G3,231222A6,231222A6.BLKG22A,G,LB,12/22/2023,21:05,12/22/2023 21:05,N,NA,initial,Cyclohexane,TRG,,1,0,ppbv,0,,,,,,,,,,,,0
GV231222G3,231222A6,231222A6.BLKG22A,G,LB,12/22/2023,21:05,12/22/2023 21:05,N,NA,initial,tert-Amyl methyl ether,TRG,*,1,0,ppbv,0.22,,,,,,,,,,,,0.22
GV231222G3,231222A6,231222A6.BLKG22A,G,LB,12/22/2023,21:05,12/22/2023 21:05,N,NA,initial,4-Methyl-2-pentanone (MIBK),TRG,,10,0,ppbv,0,,,,,,,,,,,,0
GV231222G3,231222A6,231222A6.BLKG22A,G,LB,12/22/2023,21:05,12/22/2023 21:05,N,NA,initial,2-Hexanone,TRG,,10,0,ppbv,0,,,,,,,,,,,,0
GV231222G3,231222A6,231222A6.BLKG22A,G,LB,12/22/2023,21:05,12/22/2023 21:05,N,NA,initial,Carbon tetrachloride,TRG,,1,0,ppbv,0,,,,,,,,,,,,0
GV231222G3,231222A6,231222A6.BLKG22A,G,LB,12/22/2023,21:05,12/22/2023 21:05,N,NA,initial,"2,2,4-Trimethylpentane",TRG,,1,0,ppbv,0,,,,,,,,,,,,0
GV231222G3,231222A6,231222A6.BLKG22A,G,LB,12/22/2023,21:05,12/22/2023 21:05,N,NA,initial,Benzene,TRG,,1,0,ppbv,0,,,,,,,,,,,,0
GV231222G3,231222A6,231222A6.BLKG22A,G,LB,12/22/2023,21:05,12/22/2023 21:05,N,NA,initial,Heptane,TRG,*,1,0,ppbv,0.02,,,,,,,,,,,,0.02
GV231222G3,231222A6,231222A6.BLKG22A,G,LB,12/22/2023,21:05,12/22/2023 21:05,N,NA,initial,Trichloroethene,TRG,,1,0,ppbv,0,,,,,,,,,,,,0
GV231222G3,231222A6,231222A6.BLKG22A,G,LB,12/22/2023,21:05,12/22/2023 21:05,N,NA,initial,Methyl methacrylate,TRG,,1,0,ppbv,0,,,,,,,,,,,,0
GV231222G3,231222A6,231222A6.BLKG22A,G,LB,12/22/2023,21:05,12/22/2023 21:05,N,NA,initial,"1,2-Dichloropropane",TRG,,1,0,ppbv,0,,,,,,,,,,,,0
GV231222G3,231222A6,231222A6.BLKG22A,G,LB,12/22/2023,21:05,12/22/2023 21:05,N,NA,initial,"1,4-Dioxane",TRG,,10,0,ppbv,0,,,,,,,,,,,,0
GV231222G3,231222A6,231222A6.BLKG22A,G,LB,12/22/2023,21:05,12/22/2023 21:05,N,NA,initial,Bromodichloromethane,TRG,,1,0,ppbv,0,,,,,,,,,,,,0
GV231222G3,231222A6,231222A6.BLKG22A,G,LB,12/22/2023,21:05,12/22/2023 21:05,N,NA,initial,"cis-1,3-Dichloropropene",TRG,,1,0,ppbv,0,,,,,,,,,,,,0
GV231222G3,231222A6,231222A6.BLKG22A,G,LB,12/22/2023,21:05,12/22/2023 21:05,N,NA,initial,Toluene,TRG,*,1,0,ppbv,0.02,,,,,,,,,,,,0.02
GV231222G3,231222A6,231222A6.BLKG22A,G,LB,12/22/2023,21:05,12/22/2023 21:05,N,NA,initial,"trans-1,3-Dichloropropene",TRG,,1,0,ppbv,0,,,,,,,,,,,,0
GV231222G3,231222A6,231222A6.BLKG22A,G,LB,12/22/2023,21:05,12/22/2023 21:05,N,NA,initial,"1,1,2-Trichloroethane",TRG,,1,0,ppbv,0,,,,,,,,,,,,0
GV231222G3,231222A6,231222A6.BLKG22A,G,LB,12/22/2023,21:05,12/22/2023 21:05,N,NA,initial,Dibromochloromethane,TRG,,1,0,ppbv,0,,,,,,,,,,,,0
GV231222G3,231222A6,231222A6.BLKG22A,G,LB,12/22/2023,21:05,12/22/2023 21:05,N,NA,initial,"1,2-Dibromoethane",TRG,*,1,0,ppbv,0.05,,,,,,,,,,,,0.05
GV231222G3,231222A6,231222A6.BLKG22A,G,LB,12/22/2023,21:05,12/22/2023 21:05,N,NA,initial,Tetrachloroethene,TRG,,1,0,ppbv,0,,,,,,,,,,,,0
GV231222G3,231222A6,231222A6.BLKG22A,G,LB,12/22/2023,21:05,12/22/2023 21:05,N,NA,initial,Chlorobenzene,TRG,*,1,0,ppbv,0.07,,,,,,,,,,,,0.07
GV231222G3,231222A6,231222A6.BLKG22A,G,LB,12/22/2023,21:05,12/22/2023 21:05,N,NA,initial,"1,1,1,2-Tetrachloroethane",TRG,,1,0,ppbv,0,,,,,,,,,,,,0
GV231222G3,231222A6,231222A6.BLKG22A,G,LB,12/22/2023,21:05,12/22/2023 21:05,N,NA,initial,Ethylbenzene,TRG,*,1,0,ppbv,0.05,,,,,,,,,,,,0.05
GV231222G3,231222A6,231222A6.BLKG22A,G,LB,12/22/2023,21:05,12/22/2023 21:05,N,NA,initial,"p,m-Xylene",TRG,*,1,0,ppbv,0.09,,,,,,,,,,,,0.09
GV231222G3,231222A6,231222A6.BLKG22A,G,LB,12/22/2023,21:05,12/22/2023 21:05,N,NA,initial,o-Xylene,TRG,*,1,0,ppbv,0.05,,,,,,,,,,,,0.05
GV231222G3,231222A6,231222A6.BLKG22A,G,LB,12/22/2023,21:05,12/22/2023 21:05,N,NA,initial,Styrene,TRG,*,1,0,ppbv,0.29,,,,,,,,,,,,0.29
GV231222G3,231222A6,231222A6.BLKG22A,G,LB,12/22/2023,21:05,12/22/2023 21:05,N,NA,initial,Bromoform,TRG,,1,0,ppbv,0,,,,,,,,,,,,0
GV231222G3,231222A6,231222A6.BLKG22A,G,LB,12/22/2023,21:05,12/22/2023 21:05,N,NA,initial,"1,1,2,2-Tetrachloroethane",TRG,,1,0,ppbv,0,,,,,,,,,,,,0
GV231222G3,231222A6,231222A6.BLKG22A,G,LB,12/22/2023,21:05,12/22/2023 21:05,N,NA,initial,4-Ethyltoluene,TRG,*,1,0,ppbv,0.09,,,,,,,,,,,,0.09
GV231222G3,231222A6,231222A6.BLKG22A,G,LB,12/22/2023,21:05,12/22/2023 21:05,N,NA,initial,Isopropylbenzene,TRG,*,1,0,ppbv,0.04,,,,,,,,,,,,0.04
GV231222G3,231222A6,231222A6.BLKG22A,G,LB,12/22/2023,21:05,12/22/2023 21:05,N,NA,initial,n-Propylbenzene,TRG,*,1,0,ppbv,0.1,,,,,,,,,,,,0.1
GV231222G3,231222A6,231222A6.BLKG22A,G,LB,12/22/2023,21:05,12/22/2023 21:05,N,NA,initial,"1,3,5-Trimethylbenzene",TRG,*,1,0,ppbv,0.07,,,,,,,,,,,,0.07
GV231222G3,231222A6,231222A6.BLKG22A,G,LB,12/22/2023,21:05,12/22/2023 21:05,N,NA,initial,2-Chlorotoluene,TRG,*,1,0,ppbv,0.08,,,,,,,,,,,,0.08
GV231222G3,231222A6,231222A6.BLKG22A,G,LB,12/22/2023,21:05,12/22/2023 21:05,N,NA,initial,tert-Butylbenzene,TRG,*,1,0,ppbv,0.03,,,,,,,,,,,,0.03
GV231222G3,231222A6,231222A6.BLKG22A,G,LB,12/22/2023,21:05,12/22/2023 21:05,N,NA,initial,"1,2,4-Trimethylbenzene",TRG,*,1,0,ppbv,0.14,,,,,,,,,,,,0.14
GV231222G3,231222A6,231222A6.BLKG22A,G,LB,12/22/2023,21:05,12/22/2023 21:05,N,NA,initial,sec-Butylbenzene,TRG,*,1,0,ppbv,0.04,,,,,,,,,,,,0.04
GV231222G3,231222A6,231222A6.BLKG22A,G,LB,12/22/2023,21:05,12/22/2023 21:05,N,NA,initial,o-Isopropyltoluene,TRG,*,1,0,ppbv,0.05,,,,,,,,,,,,0.05
GV231222G3,231222A6,231222A6.BLKG22A,G,LB,12/22/2023,21:05,12/22/2023 21:05,N,NA,initial,"1,3-Dichlorobenzene",TRG,*,1,0,ppbv,0.25,,,,,,,,,,,,0.25
GV231222G3,231222A6,231222A6.BLKG22A,G,LB,12/22/2023,21:05,12/22/2023 21:05,N,NA,initial,"1,4-Dichlorobenzene",TRG,*,1,0,ppbv,0.27,,,,,,,,,,,,0.27
GV231222G3,231222A6,231222A6.BLKG22A,G,LB,12/22/2023,21:05,12/22/2023 21:05,N,NA,initial,Benzyl Chloride,TRG,*,1,0,ppbv,0.12,,,,,,,,,,,,0.12
GV231222G3,231222A6,231222A6.BLKG22A,G,LB,12/22/2023,21:05,12/22/2023 21:05,N,NA,initial,"1,2-Dichlorobenzene",TRG,*,1,0,ppbv,0.16,,,,,,,,,,,,0.16
GV231222G3,231222A6,231222A6.BLKG22A,G,LB,12/22/2023,21:05,12/22/2023 21:05,N,NA,initial,n-Butylbenzene,TRG,*,1,0,ppbv,0.06,,,,,,,,,,,,0.06
GV231222G3,231222A6,231222A6.BLKG22A,G,LB,12/22/2023,21:05,12/22/2023 21:05,N,NA,initial,"1,2,4-Trichlorobenzene",TRG,*,1,0,ppbv,0.58,,,,,,,,,,,,0.58
GV231222G3,231222A6,231222A6.BLKG22A,G,LB,12/22/2023,21:05,12/22/2023 21:05,N,NA,initial,Hexachlorobutadiene,TRG,,1,0,ppbv,0,,,,,,,,,,,,0
GV231222G3,231222A6,231222A6.BLKG22A,G,LB,12/22/2023,21:05,12/22/2023 21:05,N,NA,initial,Naphthalene,TRG,*,1,0,ppbv,0.83,,,,,,,,,,,,0.83
GV231223G1,231223A6,231223A6.BLKG23A,G,LB,12/23/2023,21:29,12/23/2023 21:29,N,NA,initial,Freon 113,TRG,,1,0,ppbv,0,,,,,,,,,,,,0
GV231223G1,231223A6,231223A6.BLKG23A,G,LB,12/23/2023,21:29,12/23/2023 21:29,N,NA,initial,Propylene,TRG,*,10,0,ppbv,0.41,,,,,,,,,,,,0.41
GV231223G1,231223A6,231223A6.BLKG23A,G,LB,12/23/2023,21:29,12/23/2023 21:29,N,NA,initial,Freon 114,TRG,,1,0,ppbv,0,,,,,,,,,,,,0
GV231223G1,231223A6,231223A6.BLKG23A,G,LB,12/23/2023,21:29,12/23/2023 21:29,N,NA,initial,"1,3-Butadiene",TRG,,1,0,ppbv,0,,,,,,,,,,,,0
GV231223G1,231223A6,231223A6.BLKG23A,G,LB,12/23/2023,21:29,12/23/2023 21:29,N,NA,initial,Acetone,TRG,,10,0,ppbv,0,,,,,,,,,,,,0
GV231223G1,231223A6,231223A6.BLKG23A,G,LB,12/23/2023,21:29,12/23/2023 21:29,N,NA,initial,Isopropyl Alcohol,TRG,*,1,0,ppbv,0.13,,,,,,,,,,,,0.13
GV231223G1,231223A6,231223A6.BLKG23A,G,LB,12/23/2023,21:29,12/23/2023 21:29,N,NA,initial,Carbon disulfide,TRG,,1,0,ppbv,0,,,,,,,,,,,,0
GV231223G1,231223A6,231223A6.BLKG23A,G,LB,12/23/2023,21:29,12/23/2023 21:29,N,NA,initial,Acrylonitrile,TRG,,1,0,ppbv,0,,,,,,,,,,,,0
GV231223G1,231223A6,231223A6.BLKG23A,G,LB,12/23/2023,21:29,12/23/2023 21:29,N,NA,initial,tert-Methyl butyl ether (MTBE),TRG,,1,0,ppbv,0,,,,,,,,,,,,0
GV231223G1,231223A6,231223A6.BLKG23A,G,LB,12/23/2023,21:29,12/23/2023 21:29,N,NA,initial,2-Butanone (MEK),TRG,,1,0,ppbv,0,,,,,,,,,,,,0
GV231223G1,231223A6,231223A6.BLKG23A,G,LB,12/23/2023,21:29,12/23/2023 21:29,N,NA,initial,Dichlorodifluoromethane,TRG,,1,0,ppbv,0,,,,,,,,,,,,0
GV231223G1,231223A6,231223A6.BLKG23A,G,LB,12/23/2023,21:29,12/23/2023 21:29,N,NA,initial,Chloromethane,TRG,,1,0,ppbv,0,,,,,,,,,,,,0
GV231223G1,231223A6,231223A6.BLKG23A,G,LB,12/23/2023,21:29,12/23/2023 21:29,N,NA,initial,Vinyl chloride,TRG,,1,0,ppbv,0,,,,,,,,,,,,0
GV231223G1,231223A6,231223A6.BLKG23A,G,LB,12/23/2023,21:29,12/23/2023 21:29,N,NA,initial,Bromomethane,TRG,,1,0,ppbv,0,,,,,,,,,,,,0
GV231223G1,231223A6,231223A6.BLKG23A,G,LB,12/23/2023,21:29,12/23/2023 21:29,N,NA,initial,Chloroethane,TRG,,1,0,ppbv,0,,,,,,,,,,,,0
GV231223G1,231223A6,231223A6.BLKG23A,G,LB,12/23/2023,21:29,12/23/2023 21:29,N,NA,initial,Vinyl Bromide,TRG,,1,0,ppbv,0,,,,,,,,,,,,0
GV231223G1,231223A6,231223A6.BLKG23A,G,LB,12/23/2023,21:29,12/23/2023 21:29,N,NA,initial,Acrolein,TRG,,10,0,ppbv,0,,,,,,,,,,,,0
GV231223G1,231223A6,231223A6.BLKG23A,G,LB,12/23/2023,21:29,12/23/2023 21:29,N,NA,initial,Trichlorofluoromethane,TRG,,1,0,ppbv,0,,,,,,,,,,,,0
GV231223G1,231223A6,231223A6.BLKG23A,G,LB,12/23/2023,21:29,12/23/2023 21:29,N,NA,initial,Acetonitrile,TRG,,10,0,ppbv,0,,,,,,,,,,,,0
GV231223G1,231223A6,231223A6.BLKG23A,G,LB,12/23/2023,21:29,12/23/2023 21:29,N,NA,initial,Ethyl tert-butyl ether (ETBE),TRG,,1,0,ppbv,0,,,,,,,,,,,,0
GV231223G1,231223A6,231223A6.BLKG23A,G,LB,12/23/2023,21:29,12/23/2023 21:29,N,NA,initial,"1,1-Dichloroethene",TRG,,1,0,ppbv,0,,,,,,,,,,,,0
GV231223G1,231223A6,231223A6.BLKG23A,G,LB,12/23/2023,21:29,12/23/2023 21:29,N,NA,initial,Ethanol,TRG,,10,0,ppbv,0,,,,,,,,,,,,0
